2024-02-27 22:32:31,116 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 22:32:31,117 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 22:32:50,448 | DEBUG | 第 1 次截图。
2024-02-27 22:32:50,697 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 22:32:50,699 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 22:39:09,454 | DEBUG | 第 1 次截图。
2024-02-27 22:39:09,696 | DEBUG | 匹配系数：0.9999996423721313
2024-02-27 22:39:09,697 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999996423721313
2024-02-27 22:39:09,718 | ERROR | 寻找图片并计数出错：index 5415 is out of bounds for axis 0 with size 840
2024-02-27 22:39:33,805 | DEBUG | 第 1 次截图。
2024-02-27 22:39:34,115 | DEBUG | 匹配系数：0.9999996423721313
2024-02-27 22:39:34,116 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999996423721313
2024-02-27 22:39:51,490 | DEBUG | 第 1 次截图。
2024-02-27 22:39:51,784 | DEBUG | 匹配系数：0.9999996423721313
2024-02-27 22:39:51,785 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999996423721313
2024-02-27 22:46:02,699 | DEBUG | 第 1 次截图。
2024-02-27 22:46:02,985 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 22:46:02,987 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 22:46:02,999 | ERROR | 寻找图片并计数出错：OpenCV(4.6.0) D:\a\opencv-python\opencv-python\opencv\modules\imgproc\src\templmatch.cpp:1164: error: (-215:Assertion failed) (depth == CV_8U || depth == CV_32F) && type == _templ.type() && _img.dims() <= 2 in function 'cv::matchTemplate'

2024-02-27 22:49:22,074 | DEBUG | 第 1 次截图。
2024-02-27 22:49:22,410 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 22:49:22,412 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 22:50:32,766 | DEBUG | 第 1 次截图。
2024-02-27 22:50:33,100 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 22:50:33,103 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 22:52:40,254 | DEBUG | 第 1 次截图。
2024-02-27 22:52:40,567 | DEBUG | 匹配系数：0.9999996423721313
2024-02-27 22:52:40,568 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999996423721313
2024-02-27 22:52:40,618 | DEBUG | 找到第1个匹配的模板位置。左上坐标为(68, 237)
2024-02-27 22:53:29,153 | DEBUG | 第 1 次截图。
2024-02-27 22:53:29,460 | DEBUG | 匹配系数：0.9999996423721313
2024-02-27 22:53:29,463 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999996423721313
2024-02-27 22:53:29,513 | DEBUG | 找到第1个匹配的模板位置。左上坐标为(68, 234)
2024-02-27 22:53:29,515 | DEBUG | 找到第2个匹配的模板位置。左上坐标为(66, 315)
2024-02-27 22:53:29,516 | DEBUG | 找到第3个匹配的模板位置。左上坐标为(67, 395)
2024-02-27 22:53:29,516 | DEBUG | 找到第4个匹配的模板位置。左上坐标为(68, 475)
2024-02-27 22:53:29,517 | DEBUG | 找到第5个匹配的模板位置。左上坐标为(68, 635)
2024-02-27 22:53:29,517 | DEBUG | 找到第6个匹配的模板位置。左上坐标为(68, 716)
2024-02-27 22:54:40,030 | DEBUG | 第 1 次截图。
2024-02-27 22:54:40,276 | DEBUG | 匹配系数：1.0
2024-02-27 22:54:40,281 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：1.0
2024-02-27 22:54:40,337 | DEBUG | 找到第1个匹配的模板位置。左上坐标为(68, 234)
2024-02-27 22:54:40,338 | DEBUG | 找到第2个匹配的模板位置。左上坐标为(66, 315)
2024-02-27 22:54:40,339 | DEBUG | 找到第3个匹配的模板位置。左上坐标为(67, 395)
2024-02-27 22:54:40,340 | DEBUG | 找到第4个匹配的模板位置。左上坐标为(68, 475)
2024-02-27 22:54:40,340 | DEBUG | 找到第5个匹配的模板位置。左上坐标为(68, 635)
2024-02-27 22:54:40,341 | DEBUG | 找到第6个匹配的模板位置。左上坐标为(68, 716)
